source_split,source_id,text,emoji_type,emotion_group
train,vsmec_train_3693,tao nói thiệc cả đời tao chưa gặp con đỉ gia cầm nào sân si bằng con ngỗng . đỉ chó . :),emoticon,anger
train,vsmec_train_3694,per mày phải thấy may mắn khi cuộc đời mày được gặp tao :))),emoticon,positive
train,vsmec_train_3699,per facebook cứ để tao phải xem được những cái lãng mạn là sao cay vãi :)),emoticon,anger
train,vsmec_train_3701,thêm đường hay cho thêm bánh gato về tẩm bổ :),emoticon,sadness
train,vsmec_train_3707,đáng yêu như em tao ý . cứ mỗi lần nó quyết định ngủ ở đâu là nó lại đấu tranh tư tưởng 🤣🤣,unicode,positive
train,vsmec_train_3711,gì cũng được chứ yêu 1 người vô tâm thì đéo 🙂,unicode,anger
train,vsmec_train_3712,cầu này chỉ dành cho những ai chân dài thì đúng hơn 🙂,unicode,neutral
train,vsmec_train_3713,nhây qua ́ nhaaaa 😂😆,unicode,positive
train,vsmec_train_3722,dùng cây sắt rùi làm lại đi . mình mún xem típ :3,emoticon,positive
train,vsmec_train_3723,vcb làm việc kiểu hách dịch thì có :v,emoticon,anger
train,vsmec_train_3724,:v trời giờ mới biết thế giới có dạng hợp thể vầy đấy :v,emoticon,positive
train,vsmec_train_3725,chấm cho tôi lên top đi mà :v,emoticon,neutral
train,vsmec_train_3727,per đồng nghiệp không tốt ta có thể bị chửi và ăn đòn từ sáng đến tối 🙄,unicode,fear
train,vsmec_train_3729,tận cùng của nỗi đau :(,emoticon,sadness
train,vsmec_train_3730,khi tao cảm nắng một ai đó xin thượng đế cũng tát tao một cái như cách sóng xô vào cát cho tao tỉnh con mẹ nó ngộ 😂,unicode,neutral
train,vsmec_train_3734,"nếu không xin lỗi em tao , tao hứa cắt tiết từng đứa ... nhưng tao kô giết 🙄. học hành cái lồn gì bọn này .",unicode,anger
train,vsmec_train_3740,m nói chuyện cũng cute ngoan ngoãn cơ chứ tao toàn okay anh =))),emoticon,positive
train,vsmec_train_3741,kẻ ô điểm lời phê :((,emoticon,sadness
train,vsmec_train_3744,coi mần cái mặt kìa trời 🤣,unicode,neutral
train,vsmec_train_3746,hhaahhaah ! t đã may mắn như thế 😂,unicode,positive
train,vsmec_train_3748,em tao thì cứ xác định bố thịt từng đứa 🙂🙂🙂🙂🙂 bố mẹ bênh thì thịt cả bố mẹ luôn sợ máu lồn 🙂🙂🙂🙂🙂🙂,unicode,anger
train,vsmec_train_3752,clm đêm rồi tha cho tao 🙂 tao đéo muốn chạy xuống dưới nhà hoặc là nhịn đến sáng mai đâu 🙂 con gì thì con kệ mẹ 🙂 đừng nhắc đến nhện 🙂,unicode,fear
train,vsmec_train_3754,may quá lớp tao không phải thế :)),emoticon,positive
train,vsmec_train_3756,phải chi lúc mà thằng per bị bảo câm mồm thì đập bàn đứng lên quát “ bên tao cả một đội quân ” 🤔,unicode,neutral
train,vsmec_train_3757,chúng tôi gọi đây nà chất :v,emoticon,positive
train,vsmec_train_3759,"kể mà mình cũng được tỏ tình lãng mạn kiểu này . ôi , ngủ thôi . muộn rồi :3",emoticon,neutral
train,vsmec_train_3762,ông bà xinh quá 🧐🧐,unicode,positive
train,vsmec_train_3765,hmm hãy tưởng tượng nó là một chú gián xink xắm xoè cánh thiên thần bay đến ... 😞,unicode,positive
train,vsmec_train_3773,chồng tao mà nói thế tao lại vả vỡ con mẹ nó mồm :)),emoticon,anger
train,vsmec_train_3776,thế mà cũng 5 năm rồi . ❤️,unicode,positive
train,vsmec_train_3779,ngày nào cũng vậy . có bỏ lỡ ngày nào đâu mà 🤣🤣,unicode,neutral
train,vsmec_train_3781,kết thúc 3 năm cấp 3 là khoảng tg đẹp nhất nhưng nó cho ta nhiều kỷ niệm đầy tiếc nuối 🤔,unicode,sadness
train,vsmec_train_3787,học xong lớp 12 tao chỉ mong 1 đều đừng bao giờ có họp lớp :))),emoticon,neutral
train,vsmec_train_3789,nhìn dáng đi mà nhớ ông nội 😞,unicode,sadness
train,vsmec_train_3793,chúc đại kỷ nguyên có một buổi tối ấm áp nha ❤️,unicode,positive
train,vsmec_train_3795,"từ không tật nguyền , trở thành tật nguyền để nuôi mấy cái không đáng :))))",emoticon,anger
train,vsmec_train_3796,lần đầu gặp anh cũng là phòng gym =)))),emoticon,positive
train,vsmec_train_3797,tìm đối tác 😔,unicode,positive
train,vsmec_train_3800,hết buồn cũng phải có tiền mới hết được :)),emoticon,positive
train,vsmec_train_3801,mẹ chồng cay nghiệt =))))),emoticon,anger
train,vsmec_train_3802,ê có khi nào đọc bài này xong buồn cười quá cười toác hàm có khi nào đi bệnh viện không các cụ :v,emoticon,positive
train,vsmec_train_3810,đú quan trọng bởi người tao yêu củng không đi chơi valungtung thế là tao vui rồi :)),emoticon,positive
train,vsmec_train_3816,không biết thật không nhỉ =)),emoticon,positive
train,vsmec_train_3817,per tao mãi mãi bị con này ám ảnh từ bé đến giờ . thứ gì mà đéo thể yêu thương nỗi . nghe tiếng nó kêu là tao bỏ chạy trăm mét 😒,unicode,fear
train,vsmec_train_3822,"hí hí . tiến sĩ cừu , thạc sĩ cừu ... chẹp chẹp 😃",unicode,positive
train,vsmec_train_3823,lấy vợ xong béo quá rồi . hình như ai cũng v à 🙃,unicode,sadness
train,vsmec_train_3825,muốn tạo ra niềm tin đôi khi bạn cần sự dối trá 😉,unicode,positive
train,vsmec_train_3826,cổ tích thôi nhé . tao mới bị hỏi vì rẽ không xi nhan . và anh chỉ nhẹ nhàng phán 1 câu : ‘’ 2 triệu đưa đây không thôi mai cầm 3 triệu lên đồn nhận xe nhé ’’ anh thật là dễ thương 🙂,unicode,positive
train,vsmec_train_3831,mai đấu giá thử cai lap cua mình chứa toàn tài liệu tiếng nhật 😂😂,unicode,positive
train,vsmec_train_3835,cảm giác tóc sau gáy bắt đầu dựng lên :))),emoticon,fear
train,vsmec_train_3836,mấy má đang có kinh rồi mặc áo đầm nhảy qua thì nhuộm đỏ 1 dòng sông cmnl 😳,unicode,fear
train,vsmec_train_3839,giờ còn thể loại dâm ô nam sinh mới ghê :))),emoticon,anger
train,vsmec_train_3840,tao bắt đầu sợ nó ròi đấy :)) ám ảnh vãi,emoticon,fear
train,vsmec_train_3842,hk động chạm nó cũng dí sấp mặt luôn rồi . dm . 😌,unicode,anger
train,vsmec_train_3844,bá đạo vậy chơi sao lại 🤣,unicode,fear
train,vsmec_train_3845,khổ thân con mèo :((,emoticon,sadness
train,vsmec_train_3847,tôi cắn bất chấp =)))))))) chắc là tôi yêu tụi nó cuồng si rồi,emoticon,positive
train,vsmec_train_3849,rồi tôi sẽ hết được uống nước ở đây nữa :((,emoticon,sadness
train,vsmec_train_3850,per nhìn na ná chữ mày =))),emoticon,interest
train,vsmec_train_3852,chúc 2 you hạnh phúc ❤,unicode,positive
train,vsmec_train_3853,có vẻ như cái gì nước ngoài cũng to hơn nước ta 🙂,unicode,interest
train,vsmec_train_3854,why ???? ai đã cướp boss 6 múi của tao vậy 😭😭😭😭,unicode,sadness
train,vsmec_train_3855,đồng nghiệp nhắng nhít nhất hệ mặt trời =))),emoticon,positive
train,vsmec_train_3856,"tao tự hỏi sao đứa quay phim nó lại quay đúng lúc thế , chắc chắn nó dự là sẽ nát con xe đó nhưng không nói :))",emoticon,neutral
train,vsmec_train_3857,tại trà sữa làm tao mập chứ tao có muốn đâu :(,emoticon,sadness
train,vsmec_train_3862,bên aeon hay thật đấy =))))),emoticon,positive
train,vsmec_train_3866,chắc chưa biết đến trụ đèn đỏ nằm ngay chân cầu :),emoticon,neutral
train,vsmec_train_3868,đây là bạn tao . =)),emoticon,positive
train,vsmec_train_3869,ko bằng con 🐕,unicode,neutral
train,vsmec_train_3873,chúc mày mau khoẻ nhá chủ thớt ạ =)),emoticon,positive
train,vsmec_train_3875,trời ơi cái đoạn này em khóc tu tu luôn 😪.. trong khoảnh khắc rời xa một ai đó mãi mãi cơn đau thấu ngực trái huhu,unicode,sadness
train,vsmec_train_3881,tao sẽ lấy hết tất cả các nick clone tao có phẫn nộ cái vid này 🙂,unicode,anger
train,vsmec_train_3882,cười thấy đáng yêu ^^,emoticon,positive
train,vsmec_train_3883,giun xào đĩa luộc là ngon ngay 😂😂😂,unicode,positive
train,vsmec_train_3890,phim này là người cha zombie yêu thương con nè . xúc động quá 😢😢,unicode,sadness
train,vsmec_train_3891,"đi chơi gặp 3 con mất dậy này vừa bị dí vừa bị cạp đít đau không chịu được sau phải nhảy lên cây để trốn , giờ gặp là sợ 😭😭",unicode,fear
train,vsmec_train_3892,thật ra cách quét hạt xốp rất dễ mà có thể các bạn chưa biết . đó là . tẩm xăng những chỗ có xốp và đốt 😂,unicode,positive
train,vsmec_train_3896,thề cưng thiệc sự =)),emoticon,positive
train,vsmec_train_3898,loại cửa đó :))) cái khung sắt cứng không tả nổi . đen lắm bung cả cửa ra thôi .,emoticon,neutral
train,vsmec_train_3899,chắc phải đi một chuyến thôi :3,emoticon,neutral
train,vsmec_train_3907,em đang ở đâu mà mấy năm rồi chưa thấy xuất hiện :),emoticon,sadness
train,vsmec_train_3911,cay đắng cuộc đời 😞 một chút vị mặn của mồ hôi nước mắt,unicode,sadness
train,vsmec_train_3915,per :)) chắc giống cảm nhận của ông lái oto hôm qua,emoticon,positive
train,vsmec_train_3916,"ước gì mèo nhà mình cũng có thể về nhà như vậy , mất ẻm được 2 năm rồi :(((",emoticon,sadness
train,vsmec_train_3917,bà ngày xưa đẹp quá ❤️,unicode,positive
train,vsmec_train_3922,boss hổng có 6 múi hả :( buồn dị,emoticon,sadness
train,vsmec_train_3925,yêu sắp 2 năm rồi mà không biết người yêu kể chuyện cho nghe là gì 😢 đòi mấy lần toàn kêu không bình thường xịu xịu,unicode,sadness
train,vsmec_train_3926,hi vọng câu chuyện admin vừa bịa ra giúp các bạn có thêm niềm tin trong cuộc sống 😂.,unicode,positive
train,vsmec_train_3928,"đồng nghiệp tốt , chị em tốt đi làm như đi chơi :)) chứ làm cùng với mấy con mlz đáng sợ lắm :))",emoticon,fear
train,vsmec_train_3934,họp lớp cấp 2 đi được 2 lần . cấp 3 năm trước năm nay thôi nhưng đéo 🙂,unicode,anger
train,vsmec_train_3935,yêu thế nhè 😍😍😍 có em gái chắc cũng vui lắm,unicode,positive
train,vsmec_train_3936,viết tên anh trên cát cho sóng đập nát cái matlon anh :)),emoticon,positive
train,vsmec_train_3943,vì tiền mà làm đau làm khổ người khác như thế này sao 😔,unicode,sadness
train,vsmec_train_3950,tuổi trẻ tài cao :)),emoticon,positive
train,vsmec_train_3952,"mình thấy cũng bình thường 🤔 ny mình ủ hũ mắm tôm , mắm tép nếu tiếp tục không rửa chắc hơn 30 năm nữa là đạt kỉ lục thế giới “ ủ mắm tôm ” 60 năm mất 🤦🏻‍♂️",unicode,anger
train,vsmec_train_3953,"em ơi , hết rồi 😔 hết rồi , chẳng còn chi nữa đâu em ...",unicode,sadness
train,vsmec_train_3954,có ai thấy tởm nhưng vẫn coi hết video như tao không 😌😌,unicode,anger
train,vsmec_train_3957,cuối cùng là hai mình ăn được ngủ được :))) đứa nào cũng lên vài kí,emoticon,positive
train,vsmec_train_3958,cả người nhà người yêu cũng không đồng ý :((,emoticon,sadness
train,vsmec_train_3959,tao xem mà cứ sợ nó ngã vãi 🙂,unicode,fear
train,vsmec_train_3960,"crush một ai đó là điều không bao giờ có rồi , vì mình vừa béo , vừa xấu gái , vừa vv and vv . auto nhục 😞😞😞",unicode,sadness
train,vsmec_train_3962,hôm nay thật tệ :((,emoticon,sadness
train,vsmec_train_3963,chết mẹ mày đi ;))) không làm được thì nghỉ nhé . kiếm đồng tiền của bố dễ à kkkk,emoticon,anger
train,vsmec_train_3973,mai anh gọi tôi dậy đi :)),emoticon,neutral
train,vsmec_train_3975,đố ai định nghĩa được tình yêu . có khó gì đâu một buổi chiều . nó chiếm hồn ta bằng nắng hạ . bằng mây nhè nhẹ gío hiu hiu 👏,unicode,positive
train,vsmec_train_3977,"ông sống trên vũ trụ , vợ ông sống ở trái đất , ông cao thêm 5cm là chuyện bthg 😂",unicode,positive
train,vsmec_train_3978,"đồng chí thịt vợ tương lai của em thì nhẹ nhẹ đấy , không là phải cứ giã như gạo là không được đâu 😡😡",unicode,neutral
train,vsmec_train_3980,khóc lóc rồi năm sau họp lớp đéo ai đi :)),emoticon,neutral
train,vsmec_train_3983,em không muốn chúng ta già đi chút nào . điều đó đồng nghĩa với việc cta sắp xa nhau 😔# n,unicode,sadness
train,vsmec_train_3984,"cấp tao tao toàn gặp mấy thằng trời đánh , per với per , hai đứa mày có đọc được thì nhớ là tao vẫn ghim hai đứa mày vì hay trêu tao , còn một thằng tên per nữa , dume bị nó bắt nạt cho khóc suốt 😡",unicode,anger
train,vsmec_train_3985,vỉa hè to thế vẫn còn muốn ăn cả ồ hố nữa hả =)),emoticon,positive
train,vsmec_train_3986,đến đoạn chúng nó ctay con mẹ nó luôn :)),emoticon,neutral
train,vsmec_train_3987,nhớ thời sinh viên 😃,unicode,positive
train,vsmec_train_3992,mới tết xong . tặng cặp bánh chưng là ưng nhất :)),emoticon,positive
train,vsmec_train_3993,giờ thì chả dám nhìn nữa hic :((,emoticon,sadness
train,vsmec_train_3995,đến câu nào có đáp số quen thì khoanh :)),emoticon,positive
train,vsmec_train_4000,tưởng thế nào 🤣,unicode,neutral
train,vsmec_train_4001,vcb thu phí dịch vụ cao có khác . lương nv cũng hơn chỗ khác :)),emoticon,positive
train,vsmec_train_4005,"bố đã làm gì mày đâu , con chó này =))",emoticon,anger
train,vsmec_train_4006,"cùng cười cùng khóc cùng vượt qua khó khăn , đau khổ nhưng cuối cùng lại là con số 0 :)",emoticon,sadness
train,vsmec_train_4009,giết người quá rồi giờ phải đi tù chứ :))),emoticon,neutral
train,vsmec_train_4010,con mèo đág yêuc quá 🤣,unicode,positive
train,vsmec_train_4017,mèo người ta đi lạc về nó còn nhớ chủ chủ còn được đụng nó còn mèo nhà tao đi tán trai có mấy tháng về nhà thấy chủ như thấy ma 😌😌,unicode,sadness
train,vsmec_train_4018,ngày xưa cũng như này trong lúc mối quan hệ bắt đầu nhạt :) haiz,emoticon,sadness
train,vsmec_train_4020,"ngày xưa , ngoài thú vui chọc chó dí , còn chọc cho ngỗg rượt . cách giảm cân hịu quả nhất cho mấy đứa lười 😂. nhớ lại vui thật , đúg là thời sửu nhi .",unicode,positive
train,vsmec_train_4022,thèm được bố chửi 1 lần 🤤🤤,unicode,positive
train,vsmec_train_4023,thằng quay đáng bị đạp cho lăn con cụ ra mới biết sợ =)) cứ tưởng thế là vui 🙂 súc vật,unicode+emoticon,anger
train,vsmec_train_4030,đã từng được ăn ké vài bữa 😝,unicode,positive
train,vsmec_train_4032,"per này , thích thì xem cho đã con mắt đi 🙁 đáng sợ quá mà",unicode,fear
train,vsmec_train_4036,nhìn qua ảnh thôi cũng thích =)),emoticon,positive
train,vsmec_train_4040,"dù thế nào thì anh tôi luôn bất hạnh , ai khóc cho anh khấc tôi đây 😢",unicode,sadness
train,vsmec_train_4043,có ai không sợ nhưng giật mình như tao không :) dumehuhonchimen,emoticon,positive
train,vsmec_train_4046,giận ngược trở lại chúng nó sớm chia tay thôi :))),emoticon,neutral
train,vsmec_train_4047,sao trận này ông này khóc nhỉ :)),emoticon,interest
train,vsmec_train_4051,per bá đạo quá 😁,unicode,interest
train,vsmec_train_4055,câu chuyện dễ thương thật ^^,emoticon,positive
train,vsmec_train_4058,còn nhiều người khổ hơn mình :)),emoticon,neutral
train,vsmec_train_4060,per cười đau bụng luôn 🤣🤣,unicode,positive
train,vsmec_train_4065,cái địt con mẹ mày ... biết bố mày xem xong tí rơi điện thoại không 😭😭😭😭😭😭😭😭😭,unicode,anger
train,vsmec_train_4075,coi xong đoan này . tao thấy nhớ nhà vô cùng 😭,unicode,sadness
train,vsmec_train_4076,công nhận 😌😌😌 đồng nghiệp hạp hạp tí có khi ngồi buôn cả ngày bám hơn cả bám người yêu . đi làm hôm nào cảm thấy hôm đó ý nghĩa vãi,unicode,positive
train,vsmec_train_4080,hoá nhện tỏ tình đấy :)))),emoticon,positive
train,vsmec_train_4083,nhớ lại mỗi lần thay tim .. 😂,unicode,neutral
train,vsmec_train_4085,"ngay bây giờ , chỉ cần anh thật lòng với tôi là được :)",emoticon,neutral
train,vsmec_train_4086,per 2 đại cao thủ đấu đầu :)),emoticon,neutral
train,vsmec_train_4090,đm phải tao tao chửi mả bố nhà chúng nó lên chứ trêu trêu cái lol 😒😒 vả cho mỗi thằng ml vài cái chứ ở đấy cho chúng nó quây rồi nhăn nhỉ với nhau ..,unicode,anger
train,vsmec_train_4092,"cả đống người trên đường , mà nó chỉ dí mình tao 😭. t đã làm nên tội gì 😭😭",unicode,sadness
train,vsmec_train_4093,đã bảo cho tôi đi trước rồi mà không chịu . :v,emoticon,neutral
train,vsmec_train_4097,per 😢😢 miss you .. chính xác luôn ak hậu,unicode,sadness
train,vsmec_train_4099,sau mỗi cuộc chia ly người ở lại vẫn là người đau lòng nhất :((,emoticon,sadness
train,vsmec_train_4103,"má , mặt đúng ngáo luôn 😂",unicode,positive
train,vsmec_train_4105,tết trung thu chứ có phải tết “ giao phối ” đâu mà cần gấu với chả gà 😌😌,unicode,anger
train,vsmec_train_4106,"per làm ở đâu không quan trọng , quan trọng là vẫn buôn chuyện đều 😂😂😂",unicode,positive
train,vsmec_train_4108,ra cái chỗ sóng không táp thì đéo ra cáu vãi :)),emoticon,anger
train,vsmec_train_4109,hãy cảm ơn vì chúa đã ban em cho chị 😂😂,unicode,positive
train,vsmec_train_4110,họ đáp vì phép lịch sự còn mình vì yêu mà chủ động vì quan tâm mà hỏi đủ điều ..🙁,unicode,sadness
train,vsmec_train_4111,:)) bật nhạc lên và quẩy thôi,emoticon,positive
train,vsmec_train_4121,là mỗi buổi sáng thức dậy ta có thêm 1 ngày mới để yêu thương ❤️.,unicode,positive
train,vsmec_train_4124,sau này nhất định phải nói chuyện lịch sự :)))) không phải một người đọc mà là mọi người cùng đọc =)))),emoticon,neutral
train,vsmec_train_4126,ấm hơn cả người yêu :)),emoticon,positive
train,vsmec_train_4130,bài này hay tuyệt vời đấy ❤️,unicode,positive
train,vsmec_train_4136,mấy con yêu nghiệt ngày xưa nội có nuôi 2 con cứ ra đằng sau là nó dí chạy muốn tuột mẹ quần 🙄🙄,unicode,fear
train,vsmec_train_4138,có vợ nên lắm . váy mới ngày trước toàn áo chấm bi của mẹ 🤣🤣,unicode,positive
train,vsmec_train_4147,vậy cũng được luôn hả ? 😄,unicode,interest
train,vsmec_train_4153,moẹ thấy u ám hơn thì có . dume 💩,unicode,anger
train,vsmec_train_4157,bớt chọc điên tao và bớt leo lên đầu tao ngồi 🙂 hãy để yên cho tao hiền 🙃,unicode,anger
train,vsmec_train_4165,buồn nhất là crush cũng chả có để mà thả 😞,unicode,sadness
train,vsmec_train_4169,nhìn thế thôi nhưng làm được video như này cũng khó lắm hay phết 🙂,unicode,neutral
train,vsmec_train_4171,ủa vậy phạm tội thì có ẩn danh không ? :)) ngộ àh,emoticon,anger
train,vsmec_train_4172,lấy vợ xong anh có vẻ mũm mĩm nhỉ :333,emoticon,positive
train,vsmec_train_4173,dỗ lại dễ thôi mà . nhỉ nhỉ 🤣🤣🤣,unicode,positive
train,vsmec_train_4175,bạn nào cần bạn thân là con trai không :)),emoticon,neutral
train,vsmec_train_4177,tao đã đóng dấu cấm đứa nào rớ vào =)))),emoticon,positive
train,vsmec_train_4178,"dm tuổi thơ tao lại toàn ba thằng hãm lol , độc chép bài .... đùa đùa đéo cho chép chúng nó chửi sấp mặt luôn ☹️",unicode,anger
train,vsmec_train_4179,và thế đéo nào chúng nó toàn gọi mình là thằng 😏😏😏,unicode,anger
train,vsmec_train_4184,per vẩy cật lực luôn =)),emoticon,neutral
train,vsmec_train_4185,sao toàn gái ngành với bọn chủ tịch bình luận không vậy 🙂,unicode,anger
train,vsmec_train_4187,bất ngờ thiệt :)))),emoticon,interest
train,vsmec_train_4189,nghiệt ngã hơn là phi hành gia đéo tuyển mấy đứa lùn :((,emoticon,sadness
train,vsmec_train_4191,thiếu cái que chấm dầu là ổn 😂,unicode,positive
train,vsmec_train_4197,con người ta giỏi nhất là ảo tưởng vị trí của mình trong lòng người khác 🙃,unicode,anger
train,vsmec_train_4199,ra vậy . nguy hiểm thật :(((,emoticon,fear
train,vsmec_train_4200,per hết tiền thật sự :(,emoticon,sadness
train,vsmec_train_4201,nóng quá nên đổ lên cho mát thôi mà :)),emoticon,positive
train,vsmec_train_4202,cưng quá :))),emoticon,positive
train,vsmec_train_4208,đứng xa ra thì dễ dàng rồi =)) cái ngu ở đây là không viết được nhưng vãn cố chấp thôi =)),emoticon,anger
train,vsmec_train_4209,xui thôi chứ quyền đang hay mà 😢,unicode,sadness
train,vsmec_train_4210,công an béo như lợn không đuổi nổi tội phạm 😂😂,unicode,positive
train,vsmec_train_4214,cái gì mà rớt hột le tè vậy em gái 😁😁😁,unicode,positive
train,vsmec_train_4216,sợ vãi =))),emoticon,fear
train,vsmec_train_4217,lãng mạn vãi_chưởng =)))))) 0,emoticon,positive
train,vsmec_train_4221,mình bị say xe bạn à :(((,emoticon,sadness
train,vsmec_train_4222,per haha cái t2 hợp với em nè ;)),emoticon,positive
train,vsmec_train_4223,vậy là thế giới mất đi không biết bao nhiêu món nướng rồi :(,emoticon,sadness
train,vsmec_train_4224,nói thật :)) tao chỉ buồn cười khi chúng nó chia tay thôi :)),emoticon,positive
train,vsmec_train_4226,"mới xem 1 đoạn xíu này mà cũng khóc hết hơi , nhìn em bé mất bố mà quay ra nhìn lại con mình đỏ hỏn nằm bên cạnh , thấy thương quá 😭",unicode,sadness
train,vsmec_train_4229,nếu câu chuyện này được liệt kê vào danh sắc câu chuyện cảm động nhất trường thì câu chuyện của thư sẽ được liệt vào đâu đây 😂😂😂 per,unicode,neutral
train,vsmec_train_4233,ngắn gọn thôi : thế bây giờ mày muốn tao dỗ hay là tao giỗ :v,emoticon,neutral
train,vsmec_train_4236,trường mình chị lao công đóng cửa :((,emoticon,neutral
train,vsmec_train_4238,nước ngoài có đầy mà :)),emoticon,positive
train,vsmec_train_4239,bô ̣ phim khiến bọn sinh viên có lí do để lười học theo li ́ thuyết là đây 😆,unicode,positive
train,vsmec_train_4242,cả một bầu trời đáng yêu :))))),emoticon,positive
train,vsmec_train_4243,hic hic mình còn chả bao giờ được giận lại ấy chứ :((,emoticon,sadness
train,vsmec_train_4244,còn người yêu tao : một hơi có một anh đẹp trai bay lơ lửng rồi ôm lấy em khi em tắm :(((,emoticon,positive
train,vsmec_train_4245,nó sẽ thì thầm tai mày “ dượng đây “ 🤣🤣,unicode,positive
train,vsmec_train_4250,đánh cho lắm đéo thấm miếng nào khi main chỉ hất mông 1 phát bay mất tiêu :)),emoticon,anger
train,vsmec_train_4252,dume đêm ròii =))) tao cười vãi tí hàng xóm qua đánh bỏ mẹ,emoticon,fear
train,vsmec_train_4253,sao cái gì em cũng biết vậy :))),emoticon,interest
train,vsmec_train_4257,dhs nhìn thằng đầu tiên trông ớn vãi :| chị em bg thích style lạ ghê ta :| bá khí ????,emoticon,anger
train,vsmec_train_4260,ph :)) phê hơn cả cần nhé . nên mua cái này về dùng tốt cho chó và người :))),emoticon,positive
train,vsmec_train_4261,mất rồi có lấy lại được đâu :)) cái gì nó cũng chỉ là quá khứ,emoticon,sadness
train,vsmec_train_4263,ước gì được giận lại 😐,unicode,sadness
train,vsmec_train_4267,bọn rải đinh nó đéo biết xe đi nhanh mà bị xì lốp thì như thế nào ??? 😣😣😣 não lol,unicode,anger
train,vsmec_train_4278,đục khoét tuổi thơ vãi ;))),emoticon,neutral
train,vsmec_train_4282,không biết s chứ ngày lúc 17t tao đi phục vụ phòng karaoke ... mình tao 2 phòng chạy qua chạy lại mệt quá vì xỉn ... kkk . thế là tao nghỉ trong ngày đầu vào phục vụ karaoke .🤣🤣🤣,unicode,positive
train,vsmec_train_4283,tôi là ai đây là đâu :v tôi đã làm gì sai :3,emoticon,interest
train,vsmec_train_4286,mình còn chưa kịp đến :((,emoticon,sadness
train,vsmec_train_4288,vừa mới xem hqua . kết thúc phim nhạt quá 😒😒,unicode,anger
train,vsmec_train_4298,tao muốn con mèo thôi =)),emoticon,positive
train,vsmec_train_4301,"per huhu đúng quá nè :< sư phụ đi rồi , còn per thôi , đừng đi đâu nữa nhaaa 😢",unicode,sadness
train,vsmec_train_4306,đứa lồn nào vẽ cái ổ điện thế 😂,unicode,anger
train,vsmec_train_4310,per là ai thế nhỉ cụ :)),emoticon,neutral
train,vsmec_train_4312,thô nhưg thật :)),emoticon,positive
train,vsmec_train_4315,cảm thấy mình thất bại :((,emoticon,sadness
train,vsmec_train_4317,"chân ngắn như tao thêm combo mập nữa thì tao đéo nhaỷ đâu , tao thả mình trôi sông luôn cho lẹ 🙄",unicode,anger
train,vsmec_train_4318,có người yêu coi bộ cũng vui 🙂,unicode,positive
train,vsmec_train_4327,tao mà biết tụi bây là mấy con đĩ nào tao nhổ lông lồn tao lắc hai cái mép lồn chết mẹ tụi bây 🙂,unicode,anger
train,vsmec_train_4329,có ai xem đi xem lại như tao mà vẫn cười đéo nhặt được mồm không ạ :)),emoticon,positive
train,vsmec_train_4334,sao mày không nghĩ lại thêm 1 thừng bị noá xẻ thịt 🤪🤪🤪,unicode,neutral
train,vsmec_train_4339,"nếu chấp hành nghiêm chỉnh luật giao thông ai phạt mình được nhỉ . cũng giống như đi học không thuộc bài giáo viên cho 0 ₫ là phải rồi . tất cả là do ý thức con người , đừng đỗ lỗi cho ai . 😑😑",unicode,anger
train,vsmec_train_4342,giọng lại còn ấm nữa chứ ♥️,unicode,positive
train,vsmec_train_4344,thằng kia lắm lông quá nha :)),emoticon,anger
train,vsmec_train_4348,ra sông mò đồng xu cùng ông anh hàng xóm được khoản kếch xù :))),emoticon,positive
train,vsmec_train_4353,ừ thì là chuyện cổ tích . cháu đang đi đường thẳng gặp mấy chú thì phải rẽ ngang . 😢😢,unicode,sadness
train,vsmec_train_4359,con này tuổi gì với con nhái với con thằn lằn :))) per,emoticon,anger
train,vsmec_train_4362,nhưng nó sẽ to và rộng ra :(,emoticon,sadness
train,vsmec_train_4364,ny tao đbh dỗi . chọc kiểu gì cũng không dỗi . đáng yêu vãi 😂,unicode,positive
train,vsmec_train_4367,""" học từ bỏ những thứ trời không cho "" nói thì dễ nhưng nhiều lúc quyết tâm lắm vẫn không làm được .. 😢😢😢",unicode,sadness
train,vsmec_train_4369,từ lúc đấy tao không ăn được các loại thịt ngan - ngỗng - vịt lun 😞 ám ảnh vãi,unicode,fear
train,vsmec_train_4371,gớm quá . nhớ lại lúc còn đạp xe đi học cán qua mấy lũ nay kêu bốp bốp rợn hêt cả da gà da vịt 🤢🤢🤢🤢,unicode,anger
train,vsmec_train_4375,đi cho vui chứ chả mua sắm gì :)))) người every where,emoticon,positive
train,vsmec_train_4378,"t nghe nói : đi tập gym sẽ có người yêu ...! awwww . điều đó không sai , điều đó là có thật 😂😂😂",unicode,positive
train,vsmec_train_4379,"per 2 con hay cap màn hình nhất thế giới , nói chuyện với nhau toàn cười ỉ 🙄🙄🙄",unicode,positive
train,vsmec_train_4383,đẻ sao mà cu con đẹp quá vậy trời 😍,unicode,positive
train,vsmec_train_4385,húp trọn sàn nhà 😁😁😁,unicode,positive
train,vsmec_train_4387,nhanh ghê mới đó đã 9 năm rồi 😢,unicode,sadness
train,vsmec_train_4388,thế mà cô yến bị phạt có 5 triệu :v,emoticon,anger
train,vsmec_train_4390,"hòi nhỏ nhà ngoại bị rượt muốn chết , sợ tới giờ 😭😭",unicode,fear
train,vsmec_train_4391,à thì ra là như v =)))),emoticon,positive
train,vsmec_train_4394,giờ tao mới nhớ tao đã từng :)),emoticon,positive
